id,country,state,neighbourhood_cleansed,property_type,square_meters,price,room_type,bathrooms,bedrooms,beds
22167292,Australia,NSW,BALLINA SHIRE COUNCIL,House,31.20,$400.00 ,Entire home/apt,2,4,5
31550062,Australia,NSW,BALLINA SHIRE COUNCIL,Guesthouse,32.50,$468.00 ,Entire home/apt,1,1,2
22992065,Australia,NSW,BALLINA SHIRE COUNCIL,House,31.00,$450.00 ,Entire home/apt,2,5,6
22690466,Australia,NSW,BALLINA SHIRE COUNCIL,House,31.26,$410.00 ,Entire home/apt,2,3,3
16219158,Australia,NSW,BALLINA SHIRE COUNCIL,House,30.91,$355.00 ,Entire home/apt,3,4,4
21803394,Australia,NSW,BALLINA SHIRE COUNCIL,House,30.50,$412.00 ,Entire home/apt,3,4,6
30696790,Australia,,BALLINA SHIRE COUNCIL,House,30.44,$444.00 ,Entire home/apt,2,3,4
33496303,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,27.38,$399.00 ,Private room,1,1,1
29199427,Australia,NSW,BALLINA SHIRE COUNCIL,House,36.98,$560.00 ,Entire home/apt,2,4,3
5740314,Australia,New South Wales,BALLINA SHIRE COUNCIL,Apartment,32.68,$410.00 ,Entire home/apt,1,1,1
14043613,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,29.75,$540.00 ,Entire home/apt,1,3,3
13753398,Australia,NSW,BALLINA SHIRE COUNCIL,Guesthouse,30.39,$370.00 ,Entire home/apt,1,1,1
31239216,Australia,NSW,BALLINA SHIRE COUNCIL,House,30.69,$495.00 ,Entire home/apt,1.5,3,4
31038889,Australia,NSW,BALLINA SHIRE COUNCIL,Guest suite,35.80,$640.00 ,Entire home/apt,1,2,3
31837969,Australia,NSW,BALLINA SHIRE COUNCIL,Guest suite,33.73,$695.00 ,Entire home/apt,1,2,2
19767186,Australia,NSW,BALLINA SHIRE COUNCIL,House,29.73,$460.00 ,Entire home/apt,2.5,4,7
5282452,Australia,NSW,BALLINA SHIRE COUNCIL,House,29.73,$539.00 ,Entire home/apt,1,3,4
22110597,Australia,NSW,BALLINA SHIRE COUNCIL,Guest suite,33.73,$680.00 ,Entire home/apt,2.5,3,4
32192636,Australia,NSW,BALLINA SHIRE COUNCIL,Guest suite,33.51,$639.00 ,Entire home/apt,1,1,1
21611460,Australia,NSW,BALLINA SHIRE COUNCIL,House,31.03,$480.00 ,Entire home/apt,2,4,5
32184079,Australia,NSW,BALLINA SHIRE COUNCIL,House,29.66,$499.00 ,Entire home/apt,3,5,4
16443941,Australia,NSW,BALLINA SHIRE COUNCIL,Guesthouse,36.27,$798.00 ,Entire home/apt,1,2,0
23775612,Australia,NSW,BALLINA SHIRE COUNCIL,House,35.72,$799.00 ,Entire home/apt,1,3,3
12293495,Australia,NSW,BALLINA SHIRE COUNCIL,Camper/RV,34.51,$589.00 ,Entire home/apt,1,1,3
30971711,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,35.47,$750.00 ,Entire home/apt,1,2,2
19791670,Australia,NSW,BALLINA SHIRE COUNCIL,House,38.11,$790.00 ,Entire home/apt,1,3,4
19864204,Australia,NSW,BALLINA SHIRE COUNCIL,House,41.82,$793.00 ,Entire home/apt,2,3,4
8039743,Australia,NSW,BALLINA SHIRE COUNCIL,House,36.19,$599.00 ,Entire home/apt,2,4,4
29788094,Australia,NSW,BALLINA SHIRE COUNCIL,House,37.93,$780.00 ,Entire home/apt,1,3,4
11662019,Australia,NSW,BALLINA SHIRE COUNCIL,House,35.53,$665.00 ,Entire home/apt,1,3,4
29492800,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,35.73,$782.00 ,Entire home/apt,1,2,2
22233720,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,40.74,$767.00 ,Entire home/apt,2,2,4
5500142,Australia,NSW,BALLINA SHIRE COUNCIL,House,31.49,$610.00 ,Entire home/apt,1,0,1
11850964,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,36.57,$692.00 ,Private room,1,1,1
30379519,Australia,NSW,BALLINA SHIRE COUNCIL,House,29.68,$500.00 ,Entire home/apt,2,3,4
16676927,Australia,NSW,BALLINA SHIRE COUNCIL,House,37.66,$644.00 ,Entire home/apt,1,1,2
30570259,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,34.48,$740.00 ,Entire home/apt,1,2,3
28346451,Australia,NSW,BALLINA SHIRE COUNCIL,House,32.00,$525.00 ,Entire home/apt,2.5,4,4
26550379,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,32.80,$490.00 ,Private room,1.5,1,1
32798772,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,35.77,$820.00 ,Entire home/apt,1,1,1
29882466,Australia,NSW,BALLINA SHIRE COUNCIL,House,34.48,$650.00 ,Entire home/apt,2,2,3
26148607,Australia,NSW,BALLINA SHIRE COUNCIL,House,33.26,$575.00 ,Entire home/apt,1,2,2
2339394,Australia,New South Wales,BALLINA SHIRE COUNCIL,Other,34.11,$687.00 ,Entire home/apt,2,2,3
16301741,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,38.50,$900.00 ,Entire home/apt,1,2,2
15515951,Australia,NSW,BALLINA SHIRE COUNCIL,House,34.59,$670.00 ,Entire home/apt,1,2,3
32943393,Australia,NSW,BALLINA SHIRE COUNCIL,House,35.48,$649.00 ,Entire home/apt,2,3,3
16873336,Australia,NSW,BALLINA SHIRE COUNCIL,House,40.12,$750.00 ,Entire home/apt,1.5,2,2
22832618,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,41.85,$956.00 ,Entire home/apt,1,3,3
31105008,Australia,NSW,BALLINA SHIRE COUNCIL,House,36.68,$599.00 ,Entire home/apt,2.5,5,8
2017094,Australia,NSW,BALLINA SHIRE COUNCIL,House,35.20,$689.00 ,Entire home/apt,2,3,3
28935933,Australia,NSW,BALLINA SHIRE COUNCIL,House,32.29,$600.00 ,Entire home/apt,1,1,2
26482203,Australia,NSW,BALLINA SHIRE COUNCIL,House,33.24,$611.00 ,Entire home/apt,3,4,5
11107210,Australia,NSW,BALLINA SHIRE COUNCIL,House,44.61,$990.00 ,Entire home/apt,2,4,3
19876510,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,39.73,$817.00 ,Entire home/apt,2,2,3
21757882,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,45.07,$998.00 ,Entire home/apt,2.5,3,3
30376480,Australia,NSW,BALLINA SHIRE COUNCIL,House,35.94,$599.00 ,Entire home/apt,3,3,3
21145333,Australia,NSW,BALLINA SHIRE COUNCIL,House,39.75,$981.00 ,Entire home/apt,2,4,4
15182478,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,36.16,$884.00 ,Entire home/apt,1,3,3
15346009,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,36.38,$710.00 ,Entire home/apt,2,3,4
29965991,Australia,NSW,BALLINA SHIRE COUNCIL,House,45.36,"$1,015.00 ",Entire home/apt,2,3,3
34234365,Australia,NSW,BALLINA SHIRE COUNCIL,House,34.79,$640.00 ,Entire home/apt,2.5,4,6
24336293,Australia,NSW,BALLINA SHIRE COUNCIL,House,42.32,$966.00 ,Entire home/apt,2,3,4
23437124,Australia,NSW,BALLINA SHIRE COUNCIL,House,40.47,$740.00 ,Entire home/apt,2,3,3
19213651,Australia,NSW,BALLINA SHIRE COUNCIL,House,35.85,$630.00 ,Entire home/apt,3,3,4
23704433,Australia,NSW,BALLINA SHIRE COUNCIL,House,43.04,$870.00 ,Entire home/apt,2,3,3
17261210,Australia,NSW,BALLINA SHIRE COUNCIL,Guesthouse,41.01,$840.00 ,Entire home/apt,1,2,2
33457008,Australia,NSW,BALLINA SHIRE COUNCIL,House,34.92,$750.00 ,Entire home/apt,2,3,4
25058286,Australia,NSW,BALLINA SHIRE COUNCIL,House,40.82,$744.00 ,Entire home/apt,1.5,3,3
19863927,Australia,NSW,BALLINA SHIRE COUNCIL,House,41.77,$763.00 ,Entire home/apt,2,3,4
22484957,Australia,NSW,BALLINA SHIRE COUNCIL,House,43.96,$872.00 ,Entire home/apt,2,5,5
7251046,Australia,New South Wales,BALLINA SHIRE COUNCIL,Guesthouse,39.59,$950.00 ,Entire home/apt,1,2,5
31414301,Australia,NSW,BALLINA SHIRE COUNCIL,House,42.33,$930.00 ,Entire home/apt,1,4,3
33079179,Australia,NSW,BALLINA SHIRE COUNCIL,House,46.23,"$1,085.00 ",Entire home/apt,2,4,5
24382183,Australia,NSW,BALLINA SHIRE COUNCIL,House,41.12,$815.00 ,Entire home/apt,1,2,2
14886778,Australia,NSW,BALLINA SHIRE COUNCIL,House,41.80,$900.00 ,Entire home/apt,3,3,5
21867744,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,38.83,$921.00 ,Entire home/apt,1,2,3
15257359,Australia,NSW,BALLINA SHIRE COUNCIL,House,39.51,$945.00 ,Entire home/apt,2,4,8
10831694,Australia,NSW,BALLINA SHIRE COUNCIL,House,39.50,"$1,150.00 ",Entire home/apt,2,2,4
7502038,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,36.93,$740.00 ,Entire home/apt,2,2,3
33457389,Australia,NSW,BALLINA SHIRE COUNCIL,House,48.92,"$1,275.00 ",Entire home/apt,1.5,2,3
30571237,Australia,NSW,BALLINA SHIRE COUNCIL,House,39.28,$749.00 ,Entire home/apt,2.5,3,4
23730627,Australia,NSW,BALLINA SHIRE COUNCIL,House,46.96,"$1,070.00 ",Entire home/apt,3,4,8
19754766,Australia,NSW,BALLINA SHIRE COUNCIL,House,37.05,$794.00 ,Entire home/apt,2,3,3
30206551,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,41.62,"$1,262.00 ",Entire home/apt,1,2,3
16116345,Australia,NSW,BALLINA SHIRE COUNCIL,Guest suite,38.66,$731.00 ,Entire home/apt,1,2,3
21112926,Australia,NSW,BALLINA SHIRE COUNCIL,House,41.24,"$1,059.00 ",Entire home/apt,1.5,3,4
10907762,Australia,NSW,BALLINA SHIRE COUNCIL,House,45.98,"$1,220.00 ",Entire home/apt,4,6,6
30041087,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,51.14,"$1,280.00 ",Entire home/apt,2,3,9
10839953,Australia,NSW,BALLINA SHIRE COUNCIL,House,38.84,$769.00 ,Entire home/apt,1,2,2
23830277,Australia,NSW,BALLINA SHIRE COUNCIL,House,42.89,"$1,150.00 ",Entire home/apt,1,2,2
14611539,Australia,NSW,BALLINA SHIRE COUNCIL,House,38.47,$898.00 ,Entire home/apt,2,3,3
17688249,Australia,NSW,BALLINA SHIRE COUNCIL,House,36.87,$800.00 ,Entire home/apt,2,3,6
29194340,Australia,NSW,BALLINA SHIRE COUNCIL,House,37.57,$760.00 ,Entire home/apt,1,3,5
29859747,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,41.55,"$1,315.00 ",Entire home/apt,1.5,2,2
16456417,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,42.55,$830.00 ,Entire home/apt,1.5,2,3
260936,Australia,NSW,BALLINA SHIRE COUNCIL,House,39.64,$934.00 ,Private room,1,1,2
19876127,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,41.56,$823.00 ,Entire home/apt,2,2,3
30548963,Australia,NSW,BALLINA SHIRE COUNCIL,House,38.76,$811.00 ,Entire home/apt,2,4,4
25167538,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,40.30,$817.00 ,Entire home/apt,2,2,3
32224734,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,42.17,"$1,035.00 ",Entire home/apt,2,3,4
30115120,Australia,NSW,BALLINA SHIRE COUNCIL,House,51.42,"$1,320.00 ",Entire home/apt,2,4,3
31835602,Australia,NSW,BALLINA SHIRE COUNCIL,House,40.64,$790.00 ,Entire home/apt,2,3,4
21532604,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,38.52,"$1,050.00 ",Entire home/apt,1.5,2,3
17462331,Australia,NSW,BALLINA SHIRE COUNCIL,House,37.28,$919.00 ,Entire home/apt,1.5,3,4
21913203,Australia,NSW,BALLINA SHIRE COUNCIL,House,42.22,"$1,150.00 ",Entire home/apt,1,3,3
19879594,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,35.34,$889.00 ,Entire home/apt,2,3,4
8894101,Australia,NSW,BALLINA SHIRE COUNCIL,House,43.72,"$1,468.00 ",Entire home/apt,3,5,7
14983427,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,45.09,$931.00 ,Entire home/apt,1,3,4
17387714,Australia,NSW,BALLINA SHIRE COUNCIL,House,45.22,"$1,025.00 ",Entire home/apt,2,3,4
8619274,Australia,NSW,BALLINA SHIRE COUNCIL,House,47.11,"$1,350.00 ",Entire home/apt,3,4,5
33020455,Australia,NSW,BALLINA SHIRE COUNCIL,House,43.94,"$1,391.00 ",Entire home/apt,2,4,4
20057076,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,34.30,$817.00 ,Entire home/apt,2,2,3
30486495,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,41.46,$881.00 ,Entire home/apt,1,2,3
3242154,Australia,NSW,BALLINA SHIRE COUNCIL,House,46.63,"$1,290.00 ",Entire home/apt,1.5,3,3
1869717,Australia,NSW,BALLINA SHIRE COUNCIL,House,44.35,"$1,490.00 ",Entire home/apt,3,4,5
15819868,Australia,NSW,BALLINA SHIRE COUNCIL,House,48.34,"$1,441.00 ",Entire home/apt,2.5,4,5
29946518,Australia,NSW,BALLINA SHIRE COUNCIL,House,45.32,"$1,050.00 ",Entire home/apt,3.5,5,7
10057571,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,40.66,$940.00 ,Entire home/apt,1,2,3
16222724,Australia,NSW,BALLINA SHIRE COUNCIL,House,43.51,$895.00 ,Entire home/apt,2,3,4
7251904,Australia,NSW,BALLINA SHIRE COUNCIL,House,46.60,"$1,395.00 ",Entire home/apt,1,2,4
20427076,Australia,NSW,BALLINA SHIRE COUNCIL,House,46.85,"$1,570.00 ",Entire home/apt,2,3,4
32275123,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,41.50,$935.00 ,Entire home/apt,2,2,4
1704371,Australia,NSW,BALLINA SHIRE COUNCIL,House,40.52,"$1,150.00 ",Entire home/apt,2,2,4
21310085,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,41.21,$994.00 ,Entire home/apt,2.5,3,3
14187952,Australia,NSW,BALLINA SHIRE COUNCIL,Guesthouse,41.77,"$1,051.00 ",Entire home/apt,3,3,3
19863394,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,50.49,"$1,432.00 ",Entire home/apt,2,3,3
4166312,Australia,NSW,BALLINA SHIRE COUNCIL,House,48.42,"$1,289.00 ",Entire home/apt,2,4,4
11105102,Australia,NSW,BALLINA SHIRE COUNCIL,House,36.80,$994.00 ,Entire home/apt,2,5,6
1768969,Australia,NSW,BALLINA SHIRE COUNCIL,House,42.76,"$1,451.00 ",Entire home/apt,5,6,9
21570620,Australia,NSW,BALLINA SHIRE COUNCIL,House,50.83,"$1,701.00 ",Entire home/apt,2,4,6
4780057,Australia,NSW,BALLINA SHIRE COUNCIL,House,51.58,"$1,455.00 ",Entire home/apt,2.5,3,9
25488654,Australia,NSW,BALLINA SHIRE COUNCIL,House,54.78,"$1,719.00 ",Entire home/apt,4,7,9
23155261,Australia,NSW,BALLINA SHIRE COUNCIL,Other,43.54,"$1,420.00 ",Entire home/apt,2.5,4,4
20041142,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,48.45,"$1,421.00 ",Entire home/apt,2,3,5
4484821,Australia,NSW,BALLINA SHIRE COUNCIL,House,42.84,"$1,170.00 ",Entire home/apt,2,3,7
10463245,Australia,NSW,BALLINA SHIRE COUNCIL,House,49.60,"$1,600.00 ",Entire home/apt,2,4,4
969341,Australia,NSW,BALLINA SHIRE COUNCIL,Guesthouse,49.60,"$1,600.00 ",Entire home/apt,2.5,0,3
33202183,Australia,,BALLINA SHIRE COUNCIL,House,44.44,"$1,036.00 ",Entire home/apt,3,4,8
25193913,Australia,,BALLINA SHIRE COUNCIL,Apartment,56.33,"$1,807.00 ",Entire home/apt,2,2,3
31473564,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,42.20,"$1,435.00 ",Entire home/apt,2.5,3,4
25193860,Australia,,BALLINA SHIRE COUNCIL,Apartment,45.92,"$1,705.00 ",Entire home/apt,1,2,3
13099543,Australia,NSW,BALLINA SHIRE COUNCIL,House,53.56,"$1,540.00 ",Entire home/apt,3,4,5
30519501,Australia,NSW,BALLINA SHIRE COUNCIL,House,46.55,"$1,480.00 ",Entire home/apt,2,4,8
23754755,Australia,NSW,BALLINA SHIRE COUNCIL,House,43.38,"$1,050.00 ",Entire home/apt,1.5,2,3
20892187,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,44.62,"$1,130.00 ",Entire home/apt,1.5,2,3
18863456,Australia,NSW,BALLINA SHIRE COUNCIL,House,48.98,"$1,550.00 ",Entire home/apt,2,4,4
23276803,Australia,NSW,BALLINA SHIRE COUNCIL,House,51.23,"$1,431.00 ",Entire home/apt,2,3,5
15918635,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,50.08,"$1,304.00 ",Entire home/apt,2.5,4,4
19664266,Australia,NSW,BALLINA SHIRE COUNCIL,House,43.81,"$1,546.00 ",Entire home/apt,4.5,4,6
9120508,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,44.28,"$1,330.00 ",Entire home/apt,2,3,3
26576904,Australia,,BALLINA SHIRE COUNCIL,Apartment,57.84,"$1,761.00 ",Entire home/apt,1,1,2
26612206,Australia,,BALLINA SHIRE COUNCIL,Apartment,45.30,"$1,725.00 ",Entire home/apt,1,1,2
22991511,Australia,NSW,BALLINA SHIRE COUNCIL,House,56.56,"$1,825.00 ",Entire home/apt,2.5,3,4
25193568,Australia,,BALLINA SHIRE COUNCIL,House,52.01,"$1,876.00 ",Entire home/apt,2,4,6
9135719,Australia,NSW,BALLINA SHIRE COUNCIL,House,47.77,"$1,345.00 ",Entire home/apt,2,4,5
29516326,Australia,,BALLINA SHIRE COUNCIL,Apartment,45.87,"$1,700.00 ",Entire home/apt,1,1,2
20643231,Australia,NSW,BALLINA SHIRE COUNCIL,House,49.30,"$1,231.00 ",Entire home/apt,1,3,3
26576899,Australia,,BALLINA SHIRE COUNCIL,Apartment,54.90,"$1,761.00 ",Entire home/apt,1,1,2
25277058,Australia,,BALLINA SHIRE COUNCIL,House,48.36,"$1,944.00 ",Entire home/apt,3,4,5
32821275,Australia,NSW,BALLINA SHIRE COUNCIL,House,50.18,"$1,950.00 ",Entire home/apt,2.5,5,6
22305392,Australia,NSW,BALLINA SHIRE COUNCIL,House,53.24,"$1,439.00 ",Entire home/apt,1.5,4,5
25194022,Australia,,BALLINA SHIRE COUNCIL,House,57.16,"$1,838.00 ",Entire home/apt,2,3,4
24234119,Australia,NSW,BALLINA SHIRE COUNCIL,Guesthouse,52.88,"$1,700.00 ",Entire home/apt,2.5,0,3
21382511,Australia,,BALLINA SHIRE COUNCIL,House,57.29,"$1,783.00 ",Entire home/apt,2,4,5
21490481,Australia,NSW,BALLINA SHIRE COUNCIL,House,46.37,"$1,350.00 ",Entire home/apt,2,4,6
11948714,Australia,NSW,BALLINA SHIRE COUNCIL,House,54.46,"$2,190.00 ",Entire home/apt,3,4,4
25194024,Australia,,BALLINA SHIRE COUNCIL,House,50.90,"$1,778.00 ",Entire home/apt,2,3,4
9823807,Australia,NSW,BALLINA SHIRE COUNCIL,House,45.17,"$1,494.00 ",Entire home/apt,2,3,5
33258679,Australia,NSW,BALLINA SHIRE COUNCIL,House,49.75,"$1,679.00 ",Entire home/apt,4,3,6
671717,Australia,NSW,BALLINA SHIRE COUNCIL,House,50.79,"$2,250.00 ",Entire home/apt,3,5,9
4420059,Australia,NSW,BALLINA SHIRE COUNCIL,House,51.90,"$1,451.00 ",Entire home/apt,2,4,4
25193841,Australia,,BALLINA SHIRE COUNCIL,Apartment,48.33,"$1,986.00 ",Entire home/apt,2,3,7
29669663,Australia,NSW,BALLINA SHIRE COUNCIL,House,49.33,"$1,430.00 ",Entire home/apt,2.5,4,4
14307936,Australia,NSW,BALLINA SHIRE COUNCIL,House,58.79,"$1,800.00 ",Entire home/apt,3.5,5,9
15498506,Australia,NSW,BALLINA SHIRE COUNCIL,House,49.32,"$1,402.00 ",Entire home/apt,2,3,4
27608504,Australia,NSW,BALLINA SHIRE COUNCIL,House,60.52,"$2,315.00 ",Entire home/apt,3,5,5
33589485,Australia,NSW,BALLINA SHIRE COUNCIL,House,48.49,"$1,750.00 ",Entire home/apt,3,4,7
7207088,Australia,NSW,BALLINA SHIRE COUNCIL,House,46.09,"$1,644.00 ",Entire home/apt,2,4,4
21813494,Australia,NSW,BALLINA SHIRE COUNCIL,House,58.52,"$1,780.00 ",Entire home/apt,2,4,4
19954162,Australia,NSW,BALLINA SHIRE COUNCIL,House,55.14,"$1,780.00 ",Entire home/apt,1.5,2,4
21004809,Australia,NSW,BALLINA SHIRE COUNCIL,House,60.28,"$2,250.00 ",Entire home/apt,2.5,4,5
24172022,Australia,NSW,BALLINA SHIRE COUNCIL,House,53.33,"$2,125.00 ",Entire home/apt,3.5,6,10
19145015,Australia,NSW,BALLINA SHIRE COUNCIL,House,49.08,"$1,590.00 ",Entire home/apt,2.5,4,10
22233097,Australia,NSW,BALLINA SHIRE COUNCIL,House,51.94,"$1,724.00 ",Entire home/apt,3.5,5,6
23753830,Australia,NSW,BALLINA SHIRE COUNCIL,House,52.63,"$2,101.00 ",Entire home/apt,2,4,4
30676443,Australia,NSW,BALLINA SHIRE COUNCIL,House,50.87,"$2,157.00 ",Entire home/apt,2,4,4
31813906,Australia,NSW,BALLINA SHIRE COUNCIL,House,46.06,"$1,679.00 ",Entire home/apt,4,3,6
11701547,Australia,NSW,BALLINA SHIRE COUNCIL,House,48.28,"$1,850.00 ",Entire home/apt,3,6,11
25193976,Australia,,BALLINA SHIRE COUNCIL,Apartment,48.61,"$1,800.00 ",Entire home/apt,2,3,4
19875382,Australia,NSW,BALLINA SHIRE COUNCIL,House,53.86,"$1,649.00 ",Entire home/apt,3,4,4
25193574,Australia,,BALLINA SHIRE COUNCIL,Apartment,61.19,"$2,089.00 ",Entire home/apt,3,5,10
3761148,Australia,New South Wales,BALLINA SHIRE COUNCIL,House,60.17,"$2,467.00 ",Entire home/apt,3,3,4
21179272,Australia,NSW,BALLINA SHIRE COUNCIL,House,49.87,"$2,200.00 ",Entire home/apt,2,4,4
25193871,Australia,,BALLINA SHIRE COUNCIL,Apartment,57.11,"$1,801.00 ",Entire home/apt,1,2,3
20999109,Australia,NSW,BALLINA SHIRE COUNCIL,House,64.49,"$2,410.00 ",Entire home/apt,1.5,3,4
4449438,Australia,New South Wales,BALLINA SHIRE COUNCIL,Apartment,62.86,"$2,851.00 ",Entire home/apt,2,3,6
11378585,Australia,NSW,BALLINA SHIRE COUNCIL,House,54.31,"$2,270.00 ",Entire home/apt,2.5,3,4
24923554,Australia,NSW,BALLINA SHIRE COUNCIL,House,52.93,"$2,000.00 ",Entire home/apt,2,3,3
29516329,Australia,,BALLINA SHIRE COUNCIL,House,52.36,"$1,947.00 ",Entire home/apt,3,4,5
25193910,Australia,,BALLINA SHIRE COUNCIL,House,58.83,"$1,935.00 ",Entire home/apt,3,4,6
22181794,Australia,NSW,BALLINA SHIRE COUNCIL,House,64.05,"$2,650.00 ",Entire home/apt,2,3,3
25193874,Australia,,BALLINA SHIRE COUNCIL,House,60.21,"$2,244.00 ",Entire home/apt,3,4,5
15958167,Australia,NSW,BALLINA SHIRE COUNCIL,House,61.99,"$3,490.00 ",Entire home/apt,7,8,11
23375207,Australia,NSW,BALLINA SHIRE COUNCIL,House,67.00,"$2,500.00 ",Entire home/apt,4.5,4,4
31472145,Australia,NSW,BALLINA SHIRE COUNCIL,House,54.25,"$2,264.00 ",Entire home/apt,3,4,5
30277765,Australia,NSW,BALLINA SHIRE COUNCIL,House,82.79,"$4,460.00 ",Entire home/apt,3,3,3
19687660,Australia,NSW,BALLINA SHIRE COUNCIL,House,73.42,"$3,095.00 ",Entire home/apt,4,5,8
23686956,Australia,NSW,BALLINA SHIRE COUNCIL,House,63.20,"$3,418.00 ",Entire home/apt,4,6,7
25193915,Australia,,BALLINA SHIRE COUNCIL,Apartment,77.97,"$4,811.00 ",Entire home/apt,2,2,3
29996782,Australia,NSW,BALLINA SHIRE COUNCIL,House,75.78,"$4,000.00 ",Entire home/apt,3.5,6,6
27436070,Australia,NSW,BALLINA SHIRE COUNCIL,House,81.22,"$4,875.00 ",Entire home/apt,5.5,6,10
4694691,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,208.70,$259.00 ,Entire home/apt,1,2,1
33699975,Australia,NSW,BYRON SHIRE COUNCIL,House,4.00,"$1,550.00 ",Entire home/apt,2,3,3
22869698,Australia,NSW,BYRON SHIRE COUNCIL,House,15.41,$36.00 ,Private room,0.5,1,1
18857209,Australia,NSW,BYRON SHIRE COUNCIL,House,14.48,$30.00 ,Private room,1,1,1
33702887,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,15.00,$149.00 ,Entire home/apt,1,1,3
22148388,Australia,NSW,BYRON SHIRE COUNCIL,House,15.48,$38.00 ,Private room,1,1,1
17946630,Australia,NSW,BYRON SHIRE COUNCIL,House,16.50,$40.00 ,Private room,1,1,1
26109454,Australia,NSW,BYRON SHIRE COUNCIL,House,15.75,$35.00 ,Private room,1,1,1
32291136,Australia,NSW,BYRON SHIRE COUNCIL,House,16.31,$50.00 ,Private room,1,1,1
8620655,Australia,NSW,BYRON SHIRE COUNCIL,House,17.33,$50.00 ,Private room,1,1,1
26479602,Australia,NSW,BYRON SHIRE COUNCIL,House,16.86,$45.00 ,Private room,1,1,1
30297973,Australia,NSW,BYRON SHIRE COUNCIL,House,15.87,$45.00 ,Private room,1,1,1
31776348,Australia,NSW,BYRON SHIRE COUNCIL,House,16.31,$48.00 ,Private room,1.5,1,1
18045108,Australia,NSW,BYRON SHIRE COUNCIL,House,18.19,$54.00 ,Private room,1.5,1,1
12682073,Australia,NSW,BYRON SHIRE COUNCIL,House,17.16,$50.00 ,Private room,1,1,1
16314526,Australia,NSW,BYRON SHIRE COUNCIL,House,17.16,$52.00 ,Private room,1,1,1
272922,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,16.71,$55.00 ,Private room,1,1,1
31540491,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,16.89,$60.00 ,Private room,1,1,1
18043862,Australia,NSW,BYRON SHIRE COUNCIL,House,16.60,$44.00 ,Private room,1.5,1,1
30430233,Australia,NSW,BYRON SHIRE COUNCIL,House,16.80,$54.00 ,Private room,1,1,1
2684810,Australia,New South Wales,BYRON SHIRE COUNCIL,House,17.16,$52.00 ,Private room,0,1,1
10024607,Australia,NSW,BYRON SHIRE COUNCIL,House,17.92,$62.00 ,Private room,1,1,1
25017184,Australia,NSW,BYRON SHIRE COUNCIL,House,17.60,$60.00 ,Private room,1,1,2
3698034,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,18.67,$60.00 ,Private room,1,1,2
5932307,Australia,New South Wales,BYRON SHIRE COUNCIL,House,17.96,$60.00 ,Private room,1,1,1
31412024,Australia,NSW,BYRON SHIRE COUNCIL,House,17.25,$60.00 ,Private room,1,1,1
276594,Australia,NSW,BYRON SHIRE COUNCIL,House,16.89,$60.00 ,Private room,,1,2
20270158,Australia,NSW,BYRON SHIRE COUNCIL,House,17.96,$60.00 ,Private room,1,1,2
17497056,Australia,NSW,BYRON SHIRE COUNCIL,House,18.31,$65.00 ,Private room,1,2,2
